total_ms,build_ms,submit_ms,present_ms,other_ms,work_ms,vertices,draw_cmds
99.1703,5.6102,9.3084,84.2298,0.021904,14.9405,45322,25
97.8805,5.7226,9.0767,82.8926,0.188591,14.9879,45322,25
97.3934,6.3049,8.1001,82.9681,0.0203094,14.4253,45322,25
97.5303,6.9982,8.2977,82.2125,0.0219116,15.3178,45322,25
98.5669,6.7112,8.2846,83.5495,0.0215912,15.0174,45322,25
99.071,5.5283,9.5385,83.9823,0.0218964,15.0887,45322,25
98.5164,5.5552,9.6171,83.3215,0.0225983,15.1949,45322,25
98.2009,5.6027,9.5335,83.0441,0.0205994,15.1568,45322,25
99.6984,5.4266,9.7513,84.4991,0.0213928,15.1993,45322,25
99.5096,5.4726,10.792,83.2229,0.02211,16.2867,45322,25
98.1181,5.6292,9.5209,82.9468,0.0211945,15.1713,45322,25
97.9508,5.6573,9.2681,83.0051,0.0202942,14.9457,45322,25
96.675,5.6,8.1449,82.9094,0.0207062,13.7656,45322,25
97.6906,6.8436,8.1618,82.664,0.0211945,15.0266,45322,25
97.2626,6.5866,8.2373,82.4182,0.0205078,14.8444,45322,25
98.6326,5.4161,10.2161,82.9798,0.0205994,15.6528,45322,25
97.9043,5.4941,9.3631,83.0254,0.0217056,14.8789,45322,25
99.7059,5.4158,10.3445,83.9248,0.0208054,15.7811,45322,25
99.3322,5.5157,9.7937,84.0014,0.0213928,15.3308,45322,25
99.0891,5.5201,9.5205,84.0254,0.0231094,15.0637,45322,25
98.1617,5.4463,9.2429,83.4504,0.0220947,14.7113,45322,25
99.2551,5.7317,8.9475,84.5531,0.0228043,14.702,45322,25
97.3742,5.8117,8.0261,83.5151,0.0212936,13.8591,45322,25
98.6986,6.9677,8.1263,83.5836,0.0209961,15.115,45322,25
97.6539,6.8278,8.0527,82.7533,0.0201111,14.9006,45322,25
98.4764,6.6913,8.3773,83.386,0.0217972,15.0904,45322,25
97.4638,5.3972,9.3263,82.7175,0.022789,14.7463,45322,25
98.6136,5.6782,9.6491,83.2655,0.0207977,15.3481,45322,25
98.7688,5.4671,9.4254,83.8542,0.0220947,14.9146,45322,25
98.726,5.5125,9.2167,83.9733,0.0234985,14.7527,45322,25
99.0522,5.4711,9.3367,84.2226,0.0217972,14.8296,45322,25
98.1684,5.6856,9.3237,83.1372,0.021904,15.0312,45322,25
98.0781,6.1878,8.0221,83.8457,0.0224991,14.2324,45322,25
98.3727,6.8136,8.2322,83.3062,0.0207062,15.0665,45322,25
97.2702,6.8345,8.1112,82.305,0.0195007,14.9652,45322,25
98.1975,6.5395,8.3204,83.316,0.0215988,14.8815,45322,25
98.6944,5.4852,9.8238,83.362,0.0233994,15.3324,45322,25
98.8466,5.6145,9.5824,83.6268,0.0229034,15.2198,45322,25
98.6063,5.4618,9.6209,83.501,0.0225983,15.1053,45322,25
101.927,5.4848,10.6868,85.7342,0.0210037,16.1926,45322,25
99.7615,5.6193,10.1434,83.9769,0.021904,15.7846,45322,25
98.2694,5.4247,9.7737,83.0492,0.0217972,15.2202,45322,25
99.5449,5.4821,9.4666,84.5759,0.0202942,14.969,45322,25
97.6041,5.4601,9.3153,82.8082,0.0205002,14.7959,45322,25
97.0797,5.7409,9.3445,81.9723,0.0219879,15.1074,45322,25
96.8116,6.2613,8.0402,82.4895,0.0205994,14.3221,45322,25
98.1326,6.7913,8.5754,82.7447,0.0211945,15.3879,45322,25
98.3102,6.6561,8.508,83.1255,0.0205994,15.1847,45322,25
98.828,5.3733,9.5595,83.8744,0.0208054,14.9536,45322,25
99.1907,5.6684,9.4116,84.0886,0.0221024,15.1021,45322,25
98.3066,5.499,9.6985,83.0873,0.0218048,15.2193,45322,25
99.5827,5.5434,9.4345,84.584,0.0208054,14.9987,45322,25
98.0623,5.6414,9.4276,82.9714,0.021904,15.0909,45322,25
102.705,8.2679,10.025,84.3894,0.0230026,18.3159,45322,25
98.2946,5.5356,9.5937,83.1447,0.0205917,15.1499,45322,25
98.0741,5.5466,9.5001,83.0063,0.0210953,15.0678,45322,25
100.46,5.5859,9.3029,85.5489,0.0227051,14.9115,45322,25
98.7884,5.7038,9.5222,83.5425,0.0199051,15.2459,45322,25
97.8344,5.6664,8.0867,84.0582,0.0231018,13.7762,45322,25
98.7944,6.0208,8.0085,84.7434,0.021698,14.051,45322,25
97.7154,6.7981,8.2242,82.672,0.0211029,15.0434,45322,25
114.132,6.6029,8.3816,99.1236,0.0242081,15.0087,45322,25
98.2139,6.7573,8.3851,83.0508,0.0207062,15.1631,45322,25
98.7606,5.6218,9.5762,83.5396,0.0230026,15.221,45322,25
98.3776,5.544,9.5995,83.2131,0.0209961,15.1645,45322,25
98.4218,5.5224,9.7582,83.1187,0.0224915,15.3031,45322,25
98.1971,5.4375,9.6481,83.0905,0.0210114,15.1066,45322,25
97.8885,5.6352,9.3309,82.8982,0.0241928,14.9903,45322,25
96.7098,5.8975,8.169,82.6213,0.0220032,14.0885,45322,25
99.9914,7.0966,8.3656,84.5079,0.0212936,15.4835,45322,25
98.6673,7.043,8.3134,83.2887,0.0221939,15.3786,45322,25
99.149,6.9925,8.6116,83.5243,0.0205994,15.6247,45322,25
100.445,7.284,8.6816,84.4572,0.0220947,15.9877,45322,25
97.7164,6.6167,8.5326,82.5448,0.0223007,15.1716,45322,25
98.0357,5.4789,9.7962,82.7396,0.0209961,15.2961,45322,25
99.7184,5.4341,9.6,84.6636,0.0206985,15.0548,45322,25
98.4668,5.8959,9.4686,83.0815,0.0207901,15.3853,45322,25
97.8398,5.4053,9.5029,82.9096,0.0219955,14.9302,45322,25
98.1727,5.498,9.4792,83.1736,0.021904,14.9991,45322,25
98.7494,5.6212,8.0667,85.0377,0.0237961,13.7117,45322,25
109.369,6.5072,8.1451,94.6861,0.0305023,14.6828,45322,25
103.022,10.1217,8.6077,84.2717,0.0214005,18.7508,45322,25
98.3104,6.8086,8.2078,83.2734,0.020607,15.037,45322,25
97.3795,6.6065,8.267,82.4848,0.0211945,14.8947,45322,25
98.5302,5.4505,10.0428,83.0159,0.0209885,15.5143,45322,25
101.549,5.426,9.3522,86.7487,0.0223923,14.8006,45322,25
98.4483,5.4543,9.6059,83.3668,0.0213013,15.0815,45322,25
98.5149,5.4738,9.4614,83.5568,0.0228882,14.9581,45322,25
98.1704,5.6377,9.7321,82.7784,0.0222092,15.392,45322,25
99.1972,5.4596,9.1788,84.5375,0.0212936,14.6597,45322,25
99.1697,6.3003,9.4866,83.3603,0.0224915,15.8094,45322,25
97.8852,5.8106,9.1173,82.9347,0.0225906,14.9505,45322,25
97.2067,5.9644,8.0184,83.2036,0.0203018,14.0031,45322,25
98.3546,7.0965,8.0343,83.2018,0.0220032,15.1528,45322,25
98.0136,6.9408,8.3267,82.7247,0.0214005,15.2889,45322,25
98.5472,6.4659,8.6239,83.4373,0.0201111,15.1099,45322,25
98.1842,5.6102,9.5526,82.9996,0.0217972,15.1846,45322,25
98.0842,5.5548,9.7477,82.7596,0.0221024,15.3246,45322,25
98.9013,5.4416,9.4683,83.9681,0.0233078,14.9332,45322,25
98.9592,5.4152,9.3195,84.2032,0.0212936,14.756,45322,25
98.9648,5.7045,9.064,84.1739,0.0223923,14.7909,45322,25
98.8262,5.6803,8.0869,85.0111,0.0478973,13.8151,45322,25
98.0539,5.7446,8.1834,84.1014,0.024498,13.9525,45322,25
97.739,6.8351,8.2629,82.6212,0.0197983,15.1178,45322,25
97.2596,6.5842,8.1245,82.5272,0.0236969,14.7324,45322,25
98.2456,6.3972,8.6614,83.1653,0.021698,15.0803,45322,25
98.0449,5.3451,9.3551,83.3218,0.0228958,14.7231,45322,25
100.789,5.4612,9.975,85.3298,0.0225906,15.4588,45322,25
99.064,5.5448,9.8106,83.6883,0.0203018,15.3757,45322,25
99.9253,5.5022,9.4653,84.9362,0.0215912,14.9891,45322,25
99.2344,5.4479,9.4133,84.3521,0.0211029,14.8823,45322,25
98.6512,5.3999,10.0359,83.1931,0.0222931,15.4581,45322,25
99.3307,5.707,9.4199,84.1801,0.0237045,15.1506,45322,25
99.3348,5.6157,9.3185,84.3784,0.0222015,14.9564,45322,25
98.2367,5.6096,9.3704,83.2344,0.0223007,15.0023,45322,25
96.5095,5.7588,8.0967,82.6333,0.0207138,13.8762,45322,25
99.0774,6.8193,8.363,83.8733,0.0217972,15.2041,45322,25
98.5467,6.7434,8.1311,83.6513,0.0209045,14.8954,45322,25
98.2505,6.455,8.6213,83.1533,0.0208969,15.0972,45322,25
98.6766,5.4108,9.4259,83.8167,0.0231934,14.8599,45322,25
100.102,5.5706,9.8362,84.674,0.0211029,15.4279,45322,25
98.1968,5.4923,9.619,83.0632,0.0223007,15.1336,45322,25
98.1979,5.4252,9.5604,83.1911,0.0212097,15.0068,45322,25
99.0515,5.5605,9.2393,84.2309,0.020813,14.8206,45322,25
97.5303,5.4551,9.2912,82.7621,0.0219116,14.7682,45322,25
97.7426,5.6431,9.0245,83.0523,0.0226898,14.6903,45322,25
96.6338,6.1496,7.9837,82.4798,0.0206985,14.154,45322,25
98.8099,6.8871,8.2615,83.6403,0.0210037,15.1696,45322,25
97.411,6.6631,8.2025,82.5242,0.0212021,14.8868,45322,25
97.8378,5.4133,9.7551,82.6481,0.0213013,15.1897,45322,25
100.53,5.4135,10.1932,84.9003,0.022995,15.6297,45322,25
98.3984,5.5086,9.6383,83.2282,0.0232925,15.1702,45322,25
99.2347,5.4833,9.5777,84.1516,0.0221024,15.0831,45322,25
98.5472,5.6818,9.4633,83.3804,0.0217056,15.1668,45322,25
97.645,5.6574,9.2364,82.731,0.020195,14.914,45322,25
97.4777,5.5743,8.3674,83.5141,0.021904,13.9636,45322,25
97.7012,6.9423,8.146,82.5926,0.0203018,15.1086,45322,25
98.391,6.7777,8.3723,83.2204,0.0205994,15.1706,45322,25
98.2307,6.5598,8.1782,83.4703,0.0223999,14.7604,45322,25
97.9166,5.5844,9.4757,82.8347,0.0217972,15.0819,45322,25
99.6044,5.4453,9.6643,84.473,0.0218048,15.1314,45322,25
98.8999,5.4237,10.1671,83.2874,0.0217056,15.6125,45322,25
98.1654,5.5876,9.4423,83.1113,0.0242004,15.0541,45322,25
97.5582,5.5022,9.5264,82.5084,0.0211945,15.0498,45322,25
96.3746,5.6129,7.9914,82.751,0.0193024,13.6236,45322,25
96.7596,6.7275,7.9809,82.0307,0.0205002,14.7289,45322,25
97.6896,6.5244,8.2098,82.9337,0.0217056,14.7559,45322,25
98.2663,5.4543,9.6159,83.1745,0.0216064,15.0918,45322,25
98.3535,5.7953,9.4771,83.059,0.0221024,15.2945,45322,25
97.7442,5.4797,9.3806,82.8618,0.0221024,14.8824,45322,25
98.6644,5.4291,9.2218,83.9915,0.0219955,14.6729,45322,25
99.8917,5.8261,10.295,83.7492,0.0213928,16.1425,45322,25
97.5109,5.6332,8.8916,82.9622,0.0238953,14.5487,45322,25
96.8037,5.9643,8.0943,82.7248,0.0202942,14.0789,45322,25
98.2678,6.6372,8.4276,83.1824,0.0205917,15.0854,45322,25
97.7844,6.9088,8.1187,82.7363,0.0205917,15.0481,45322,25
98.3565,5.5142,9.3373,83.4836,0.0214005,14.8729,45322,25
98.7259,5.4647,9.3519,83.8876,0.021698,14.8383,45322,25
98.7118,5.4361,9.8408,83.4138,0.0210953,15.298,45322,25
98.5775,5.4541,10.1659,82.9351,0.0223999,15.6424,45322,25
98.8362,5.5195,9.2844,84.0104,0.0218964,14.8258,45322,25
100.282,5.5881,9.0187,85.6526,0.0221024,14.6289,45322,25
97.7834,5.6331,9.3282,82.7993,0.0228119,14.9841,45322,25
96.2713,5.7414,7.9772,82.5317,0.0210037,13.7396,45322,25
99.7393,7.0376,8.0692,84.6109,0.0215988,15.1284,45322,25
97.4361,6.6928,8.4265,82.2976,0.0191956,15.1385,45322,25
98.0952,6.6211,8.5063,82.9459,0.0218964,15.1493,45322,25
98.2549,5.5022,9.6785,83.0514,0.0227966,15.2035,45322,25
100.161,5.783,10.1128,84.2448,0.0205078,15.9163,45322,25
98.6868,5.4615,9.9184,83.2852,0.021698,15.4016,45322,25
99.0541,5.4284,9.6683,83.9363,0.0210876,15.1178,45322,25
97.9497,5.5889,9.432,82.9083,0.0205002,15.0414,45322,25
97.2824,5.5852,9.0095,82.6642,0.0235062,14.6182,45322,25
96.5821,5.8555,8.0295,82.6773,0.0197906,13.9048,45322,25
98.613,6.5496,8.324,83.7176,0.0217972,14.8954,45322,25
98.0588,6.7201,8.5452,82.7722,0.0212936,15.2866,45322,25
97.3899,5.5045,9.494,82.3706,0.0208054,15.0193,45322,25
98.5255,5.5181,9.3711,83.6153,0.0210114,14.9102,45322,25
98.1851,5.4878,9.4594,83.2163,0.0216064,14.9688,45322,25
97.7443,5.4455,9.1387,83.1381,0.0220032,14.6062,45322,25
96.5812,5.6156,8.0309,82.913,0.021698,13.6682,45322,25
99.3035,7.3016,8.6386,83.3414,0.021904,15.9621,45322,25
98.6803,6.8843,8.1054,83.6711,0.0195007,15.0092,45322,25
99.1029,7.146,8.1238,83.8111,0.0219955,15.2918,45322,25
97.5188,6.584,8.316,82.5984,0.020401,14.9204,45322,25
98.6276,5.3822,9.4216,83.802,0.0217972,14.8256,45322,25
98.1225,5.5842,9.4649,83.0526,0.0207977,15.0699,45322,25
103.729,5.5234,9.5128,88.6684,0.024292,15.0605,45322,25
98.9068,6.2455,9.2002,83.4392,0.0218964,15.4676,45322,25
98.6046,5.4735,9.4138,83.695,0.0223007,14.9096,45322,25
98.4362,5.64,9.6918,83.0844,0.0200043,15.3518,45322,25
99.1885,5.4964,9.5388,84.1315,0.0217972,15.057,45322,25
98.9546,5.6095,9.8094,83.5138,0.0218964,15.4408,45322,25
98.766,5.4606,9.4166,83.8655,0.0233002,14.9005,45322,25
98.6691,6.0253,9.6529,82.9714,0.0195084,15.6977,45322,25
97.0476,5.5925,8.0759,83.3589,0.0203018,13.6887,45322,25
97.8543,6.9595,8.3601,82.514,0.0206985,15.3403,45322,25
98.0911,6.6023,8.3655,83.1012,0.0221024,14.9899,45322,25
98.4121,6.6763,8.707,83.008,0.0207901,15.4041,45322,25
100.692,5.5762,9.7346,85.3577,0.0233078,15.3341,45322,25
99.2145,6.4494,9.158,83.5848,0.0222931,15.6297,45322,25
99.5146,5.5637,9.7175,84.2125,0.0209045,15.3021,45322,25
98.8888,5.502,10.0876,83.2783,0.0208969,15.6105,45322,25
98.1969,5.4176,9.662,83.0949,0.0224075,15.102,45322,25
98.093,5.5359,9.4299,83.1049,0.0223083,14.9881,45322,25
98.1235,5.5757,9.2435,83.2829,0.0214081,14.8406,45322,25
96.3669,5.7265,9.1326,81.4854,0.0223999,14.8815,45322,25
97.0866,6.8363,8.2903,81.9404,0.0195999,15.1462,45322,25
99.4817,6.6861,8.3058,84.4665,0.0233002,15.0152,45322,25
98.2096,6.7333,8.6801,82.7745,0.0217056,15.4351,45322,25
97.804,5.4222,9.3909,82.97,0.0208969,14.834,45322,25
100.052,5.4104,9.8632,84.7557,0.023201,15.2968,45322,25
101.479,7.3359,10.0061,84.1133,0.0233078,17.3653,45322,25
97.773,5.4656,9.5067,82.7796,0.0211029,14.9934,45322,25
98.3206,5.6159,9.4176,83.2663,0.0207977,15.0543,45322,25
98.0649,5.4704,9.4412,83.1315,0.0217972,14.9334,45322,25
98.3111,5.4825,9.4271,83.3806,0.0209045,14.9305,45322,25
101.121,5.5852,7.9881,87.5254,0.021904,13.5952,45322,25
98.1126,5.5719,9.2974,83.2222,0.0211029,14.8904,45322,25
96.8905,5.8923,8.1377,82.84,0.0205002,14.0505,45322,25
97.4644,6.892,7.9685,82.5823,0.0215912,14.8821,45322,25
98.8383,6.6908,8.2321,83.8942,0.0212021,14.9441,45322,25
98.4474,6.6951,8.626,83.1052,0.0211029,15.3422,45322,25
97.7839,5.4354,9.5507,82.7763,0.0214996,15.0076,45322,25
99.0351,5.4533,9.9742,83.5847,0.0229034,15.4504,45322,25
97.9964,5.5725,9.4546,82.9485,0.0208054,15.0479,45322,25
98.5287,5.4415,9.7803,83.2862,0.0206985,15.2425,45322,25
98.6925,5.8415,9.7157,83.1126,0.0226974,15.5799,45322,25
97.1183,5.7105,8.1926,83.193,0.0222015,13.9253,45322,25
99.797,7.1351,8.4283,84.2126,0.0209961,15.5844,45322,25
97.3619,6.9708,7.967,82.4041,0.0200043,14.9578,45322,25
99.0948,6.557,8.5318,83.9845,0.0215073,15.1103,45322,25
103.892,6.5741,13.2811,84.0152,0.0215988,19.8768,45322,25
98.1599,6.8913,7.9977,83.2497,0.0212097,14.9102,45322,25
97.8486,6.6616,8.2546,82.9106,0.0218048,14.938,45322,25
98.3193,6.5272,9.0677,82.7046,0.0197983,15.6147,45322,25
98.0001,5.3912,9.9644,82.622,0.0224991,15.3781,45322,25
98.7374,5.5335,9.3549,83.8282,0.0207977,14.9092,45322,25
97.779,5.5253,9.2538,82.9775,0.0223999,14.8015,45322,25
98.201,5.5141,9.5153,83.1492,0.0223923,15.0518,45322,25
99.5058,5.6483,9.3264,84.5092,0.0218964,14.9966,45322,25
98.192,5.6826,8.1559,84.3295,0.0239944,13.8625,45322,25
97.2038,6.0135,8.203,82.9661,0.0212021,14.2377,45322,25
97.7619,7.1592,8.0784,82.504,0.0203018,15.2579,45322,25
98.7508,6.601,8.3751,83.7519,0.0227966,14.9989,45322,25
98.5925,6.3126,9.7025,82.557,0.020401,16.0355,45322,25
98.4167,5.5405,9.4616,83.3944,0.0202026,15.0223,45322,25
98.6026,5.406,9.5874,83.5874,0.0217972,15.0152,45322,25
99.8951,5.5616,10.9019,83.4102,0.0214005,16.4849,45322,25
98.1012,5.4197,9.4251,83.2346,0.0217972,14.8666,45322,25
99.4268,5.434,9.4842,84.4867,0.021904,14.9401,45322,25
97.4293,5.5288,9.1341,82.7458,0.0205994,14.6835,45322,25
98.1656,5.583,10.1891,82.3707,0.0227966,15.7949,45322,25
98.2693,7.0498,8.1818,83.0158,0.0218964,15.2535,45322,25
99.155,7.571,8.0157,83.5467,0.0215912,15.6083,45322,25
99.4021,6.9837,8.963,83.4352,0.020195,15.9669,45322,25
98.0539,6.7277,8.1818,83.1241,0.0203018,14.9298,45322,25
98.1162,6.664,8.5843,82.8474,0.0205078,15.2688,45322,25
98.3761,5.5073,9.564,83.2831,0.021698,15.093,45322,25
98.1783,5.4355,9.4969,83.223,0.0229111,14.9553,45322,25
98.1346,5.4706,9.4494,83.193,0.0215988,14.9416,45322,25
98.5729,5.6393,9.2963,83.6161,0.0212021,14.9568,45322,25
98.534,5.6039,9.0951,83.8116,0.0233994,14.7224,45322,25
96.9715,5.6883,8.1837,83.0781,0.0214081,13.8934,45322,25
98.2473,6.8907,8.2341,83.1007,0.0217972,15.1466,45322,25
97.3637,6.7096,8.2687,82.3641,0.0212936,14.9996,45322,25
97.5737,5.503,9.4854,82.5647,0.0205917,15.009,45322,25
