total_ms,build_ms,submit_ms,present_ms,other_ms,work_ms,vertices,draw_cmds
95.5198,5.2877,8.987,81.2168,0.0282974,14.303,40148,23
93.6632,5.4525,8.248,79.9319,0.0307922,13.7313,40116,23
97.2544,6.6352,8.7595,81.8291,0.0306015,15.4253,39892,23
95.3431,6.6284,8.0696,80.6168,0.0283051,14.7263,39486,23
92.6772,5.1728,8.451,79.0258,0.0275955,13.6514,39144,23
97.15,7.2046,7.3289,82.588,0.0285034,14.562,38790,23
94.1507,6.3239,7.3969,80.4009,0.029007,13.7498,38622,23
94.5337,5.1564,8.7591,80.5908,0.0273972,13.9429,38366,23
92.0023,5.2917,7.1012,79.5827,0.0267029,12.4196,38126,23
93.246,5.1185,8.214,79.8854,0.0281067,13.3606,38030,23
92.45,5.2402,6.8864,80.2946,0.0287933,12.1554,37790,23
94.2678,6.3937,7.1574,80.6891,0.0275955,13.5787,38066,23
94.8283,5.2855,8.2466,81.2678,0.0284042,13.5605,38066,23
92.7644,5.3781,7.6949,79.6616,0.0298004,13.1028,37752,23
93.6278,6.2689,7.4669,79.8647,0.027298,13.7631,37952,23
92.5323,5.0777,8.1062,79.3201,0.0283051,13.2122,37904,23
94.0077,6.2272,7.1806,80.5697,0.0302048,13.438,37580,23
93.9272,5.1838,8.5656,80.1505,0.027298,13.7767,37792,23
92.508,5.3747,7.3695,79.7365,0.0273056,12.7715,37760,23
93.7174,5.9314,7.6183,80.1408,0.0269012,13.5766,37432,23
94.0385,5.089,8.2752,80.6458,0.0285034,13.3927,37696,23
93.3799,6.5125,7.1317,79.708,0.0277023,13.6719,37672,23
93.2594,5.1266,8.4527,79.6528,0.027298,13.6066,37672,23
94.6369,6.027,6.9001,81.6812,0.028595,12.9557,37672,23
93.6168,6.4477,7.1721,79.9677,0.0293045,13.6491,37672,23
92.168,5.1604,8.2185,78.7614,0.0277023,13.4066,37740,23
93.3256,6.4636,7.0601,79.7741,0.0278091,13.5515,37712,23
93.3651,5.0909,8.4716,79.7633,0.0393066,13.6018,37656,23
92.4103,5.2354,7.1371,80.0106,0.0272064,12.3997,37612,23
94.0377,6.3739,7.3726,80.2618,0.0293961,13.7759,37588,23
92.595,5.1966,8.3573,79.0102,0.030899,13.5848,37588,23
93.3136,6.5588,6.9843,79.7425,0.0280075,13.5711,37548,23
92.9473,5.185,8.3527,79.3835,0.0260925,13.5638,37548,23
92.8382,5.469,7.0919,80.2493,0.0280075,12.5889,37548,23
95.4267,5.074,9.0728,81.2503,0.0296021,14.1764,37548,23
94.9891,5.1834,8.2547,81.5174,0.0335999,13.4717,37548,23
93.1276,5.5894,7.1395,80.3683,0.0304031,12.7593,37548,23
94.9225,5.1302,9.2162,80.5497,0.0263977,14.3728,37548,23
92.7328,5.1232,8.8741,78.7065,0.029007,14.0263,37548,23
92.929,6.4549,7.2897,79.155,0.0294037,13.774,37548,23
93.9851,5.0923,8.5012,80.3623,0.0293045,13.6228,37548,23
91.887,5.2599,7.0905,79.5091,0.0274963,12.3779,37548,23
93.1153,5.0817,8.4645,79.5412,0.0278931,13.5741,37548,23
91.79,5.239,7.0337,79.4902,0.0271072,12.2998,37560,23
95.4902,6.4049,7.0649,81.991,0.0293961,13.4992,37560,23
94.0407,5.1485,8.4898,80.3736,0.0288086,13.6671,37560,23
92.4665,5.3019,6.9413,80.1938,0.0294952,12.2727,37560,23
93.1548,5.5654,8.0222,79.5373,0.0299072,13.6175,37548,23
91.7352,5.2447,8.0054,78.4584,0.0267029,13.2768,37548,23
94.5803,6.4601,7.9327,80.1588,0.0287094,14.4215,37548,23
93.2624,5.1977,8.9256,79.1069,0.0322037,14.1555,37548,23
92.4041,5.9189,6.9195,79.5372,0.0284958,12.8669,37548,23
93.7877,5.0784,9.2207,79.4607,0.0278931,14.327,37548,23
91.8262,5.22,7.2752,79.3042,0.0268021,12.522,37548,23
92.4816,6.2873,7.3029,78.8615,0.029892,13.6201,37548,23
92.8437,5.1694,7.2029,80.4357,0.0356979,12.408,37740,23
93.9099,6.9458,7.1964,79.7403,0.0273972,14.1696,37716,23
94.7194,5.0998,8.4521,81.1385,0.0289993,13.5809,37796,23
91.7896,5.2833,6.9392,79.5395,0.0275879,12.2501,37796,23
93.0092,5.175,8.3434,79.4634,0.0273972,13.5458,37796,23
93.2756,5.4255,8.2721,79.5506,0.0273972,13.725,37696,23
93.2911,6.4012,7.1249,79.7379,0.0270996,13.5532,37696,23
91.8232,5.1605,8.2303,78.4026,0.0297928,13.4206,37696,23
94.4743,7.2836,7.0997,80.0617,0.0293045,14.4126,37696,23
94.0976,5.1416,8.8719,80.0538,0.0302963,14.0438,37696,23
91.7143,5.1603,7.6936,78.8329,0.0275116,12.8814,37696,23
95.3051,6.3034,7.2282,81.7436,0.0299072,13.5615,37696,23
94.287,5.1169,8.5136,80.6275,0.0289993,13.6595,37740,23
92.7844,5.3114,7.1228,80.3204,0.029808,12.464,37740,23
95.682,6.0245,7.3965,82.2317,0.0293045,13.4503,37812,23
94.6838,5.1304,9.1093,80.4155,0.028595,14.2683,37908,23
92.6124,5.3024,7.3495,79.9321,0.0283966,12.6803,37976,23
95.3017,5.8427,7.7597,81.6689,0.0303955,13.6328,38104,23
93.9762,5.1789,8.5672,80.1916,0.0384979,13.7846,38148,23
92.6458,5.6516,7.2125,79.7543,0.0273972,12.8915,38156,23
93.8232,5.1294,8.5534,80.1112,0.0291977,13.712,38204,23
92.9846,5.3017,7.342,80.313,0.0278931,12.6716,38284,23
96.4832,7.4599,7.3653,81.6281,0.0298996,14.8551,38356,23
96.3099,5.1357,8.813,82.3324,0.0288086,13.9775,38492,23
93.4219,5.2017,8.7116,79.4758,0.0328064,13.9461,38812,23
95.7564,7.3301,7.3253,81.0736,0.0273972,14.6828,38992,23
94.3928,6.2094,7.4641,80.6907,0.028595,13.7021,39132,23
93.2391,5.4227,8.4793,79.3074,0.0297012,13.9317,39330,23
94.3016,6.8136,7.1785,80.2806,0.0288925,14.021,39384,23
94.792,5.3759,8.7151,80.6687,0.0322952,14.1233,39708,23
93.4884,5.4085,8.4182,79.6344,0.0273056,13.854,39816,23
94.8057,6.7123,7.2986,80.7682,0.0265884,14.0375,39888,23
98.9163,5.2958,8.6958,84.8938,0.0309067,14.0225,40064,23
97.1281,5.2591,9.084,82.756,0.0289993,14.3721,40116,23
96.5649,5.2679,9.1843,82.0819,0.0307922,14.483,40216,23
95.1807,5.5871,7.6044,81.9571,0.0320969,13.2236,40832,23
95.6475,6.6912,7.6168,81.3112,0.0283051,14.3363,41016,23
96.2077,5.3023,9.0854,81.7895,0.0304947,14.4182,41324,23
97.1447,5.5166,9.6327,81.9674,0.0280075,15.1773,41556,23
95.1652,5.6593,8.7725,80.7055,0.0278931,14.4597,41840,23
96.335,6.8875,7.9107,81.5072,0.0295944,14.8278,41964,23
95.9176,6.4986,7.8433,81.5438,0.0319061,14.3738,42020,23
97.8422,5.33,8.9243,83.5588,0.0290985,14.2834,42072,23
97.6913,5.3532,9.1788,83.13,0.0293045,14.5613,42108,23
94.9974,5.4283,8.6203,80.913,0.0357971,14.0844,42148,23
96.927,6.7701,7.8202,82.3078,0.0289001,14.6192,42224,23
96.2904,6.5511,8.0035,81.7081,0.0277023,14.5823,42340,23
96.5674,5.4405,9.0722,82.0263,0.0283966,14.5411,42680,23
97.7964,5.6369,9.0387,83.0918,0.029007,14.7046,43072,23
95.3806,5.626,7.7925,81.9336,0.0284958,13.447,43192,23
98.2208,6.7205,8.0678,83.4038,0.0287018,14.817,43360,23
96.8368,6.7267,8.0906,81.9911,0.0283966,14.8457,43668,23
97.2885,5.4953,9.189,82.5754,0.0287933,14.7131,43782,23
99.7931,5.3859,9.3466,85.0305,0.0301132,14.7626,44162,23
98.4227,5.5032,9.496,83.3952,0.0283051,15.0275,44658,23
98.5463,5.4334,9.8401,83.2432,0.0296021,15.3031,44802,23
100.04,6.1354,10.0044,83.8695,0.0303879,16.1702,45142,23
98.3835,5.6404,9.5724,83.1394,0.031311,15.2441,45350,23
96.8143,5.6403,8.2776,82.8682,0.0281982,13.9461,45446,23
98.3249,6.9979,8.3384,82.9613,0.0273056,15.3636,45770,23
99.4088,6.7618,8.3188,84.3008,0.0274048,15.108,46126,23
98.7325,6.713,8.8241,83.1665,0.0289001,15.566,46230,23
98.3936,6.5944,8.4907,83.2823,0.0261993,15.1113,46294,23
100.569,5.4944,9.6336,85.4119,0.0292969,15.1573,46350,23
99.1554,6.5759,8.8204,83.7315,0.0275955,15.4239,46386,23
100.257,5.4937,9.7402,84.9943,0.0290909,15.263,46446,23
99.4769,5.5175,10.1273,83.8014,0.0307007,15.6755,46502,23
99.4663,5.6601,9.6315,84.1455,0.0291901,15.3208,46534,23
100.812,5.5303,9.7587,85.4939,0.0290909,15.3181,46622,23
98.5104,5.5143,9.7848,83.1837,0.0276108,15.3267,46622,23
99.617,5.65,9.5601,84.3783,0.028595,15.2387,46346,23
98.7652,5.5108,9.7998,83.4211,0.033493,15.3441,46646,23
99.1306,5.6379,9.8647,83.6011,0.0268936,15.5295,46646,23
102.406,6.5398,9.6585,86.178,0.0293045,16.2276,46178,23
99.3078,5.5108,9.9577,83.8101,0.0292053,15.4977,46442,23
100.124,5.5511,9.8771,84.6676,0.0281982,15.4564,46350,23
100.644,5.6137,10.2396,84.7611,0.0299988,15.8833,46074,23
98.9371,5.5467,9.897,83.465,0.0284042,15.4721,46350,23
99.0089,5.4877,9.896,83.5949,0.030304,15.414,46386,23
99.9157,5.7413,10.2638,83.8824,0.0281982,16.0333,46186,23
98.9313,5.4884,9.6589,83.7554,0.028595,15.1759,46450,23
98.8083,5.5551,9.7813,83.4436,0.0283051,15.3647,46450,23
99.7749,5.6757,9.4736,84.5983,0.0272903,15.1766,46174,23
102.76,5.6517,9.416,87.6624,0.0294037,15.0971,46450,23
100.148,5.7357,9.6361,84.748,0.0284042,15.4002,46450,23
99.2044,5.4968,9.9153,83.763,0.0292969,15.4414,46406,23
99.1336,5.5095,9.7325,83.8541,0.0374985,15.2795,46406,23
