total_ms,build_ms,submit_ms,present_ms,other_ms,work_ms,vertices,draw_cmds
74.7642,1.5997,1.2555,71.8782,0.0307999,2.886,7628,23
74.2393,1.5331,1.2389,71.4397,0.0275955,2.7996,7628,23
73.5996,1.4764,1.3759,70.7207,0.0265961,2.8789,7628,23
72.5298,1.4577,1.1559,69.8906,0.0255966,2.6392,7640,23
76.9529,2.3259,1.4043,73.1937,0.0289993,3.7592,7640,23
73.2523,1.4546,1.2064,70.566,0.0252991,2.6863,7628,23
73.9225,2.296,1.4054,70.196,0.0250931,3.72649,7628,23
72.8927,1.4463,1.1495,70.2719,0.0249939,2.6208,7640,23
76.1817,1.4477,1.1695,73.5365,0.0279922,2.6452,7640,23
72.9016,1.5646,1.2174,70.0948,0.0248032,2.8068,7628,23
73.6864,1.4179,1.152,71.0891,0.0273972,2.5973,7628,23
75.133,1.4293,1.2488,72.4159,0.0390015,2.7171,7628,23
75.1245,1.5018,1.201,72.3939,0.0277939,2.73059,7480,23
73.908,1.5169,1.7994,70.5645,0.0271988,3.3435,7480,23
72.5062,1.4674,1.1586,69.8552,0.0250015,2.651,7468,23
76.8998,2.1626,1.5751,73.1324,0.0297012,3.7674,7468,23
73.1371,1.5428,1.1096,70.4597,0.0250092,2.67741,7480,23
74.0098,2.1899,1.3793,70.4139,0.0267029,3.5959,7480,23
72.7762,1.4377,1.1363,70.1768,0.0253983,2.5994,7468,23
73.5607,1.4383,1.3242,70.7695,0.0287094,2.79121,7468,23
75.9339,1.4784,1.3107,73.1157,0.0291061,2.81821,7480,23
76.3556,1.4832,1.2218,73.6176,0.0329971,2.738,7480,23
73.2873,1.5646,1.1859,70.5122,0.0245895,2.77509,7480,23
74.1038,1.4379,1.1459,71.4935,0.0264893,2.61029,7468,23
73.0339,1.476,1.2488,70.2832,0.0259018,2.7507,7468,23
74.9908,1.457,1.1346,72.366,0.0332031,2.6248,7480,23
75.4146,2.576,1.2316,71.578,0.0289917,3.83659,7480,23
73.7395,1.4808,1.1846,71.0463,0.0278015,2.6932,7468,23
74.5859,2.6217,1.3037,70.6358,0.024704,3.9501,7468,23
72.7585,1.5376,1.1301,70.0654,0.0253983,2.6931,7480,23
75.3801,1.4453,1.1117,72.7959,0.0271912,2.58419,7480,23
72.7801,1.4467,1.1368,70.1687,0.0279007,2.6114,7468,23
73.2461,1.5412,1.1413,70.5314,0.0321884,2.71469,7468,23
73.1224,1.6791,1.1421,70.2757,0.0255051,2.8467,7468,23
72.642,1.4338,1.1228,70.06,0.0253983,2.582,7480,23
73.4622,1.4438,1.1272,70.8657,0.0254974,2.5965,7480,23
72.9594,1.5447,1.1237,70.2659,0.0250854,2.69349,7468,23
72.5687,1.4215,1.1177,70.0053,0.0242081,2.56341,7468,23
75.4691,2.3988,1.155,71.8865,0.028801,3.5826,7480,23
74.9928,1.4882,1.1773,72.2998,0.027504,2.693,7480,23
74.143,2.4587,1.2578,70.3989,0.0276031,3.7441,7468,23
72.6745,1.4376,1.2649,69.9443,0.0276947,2.73019,7468,23
73.6025,1.4691,1.1277,70.9694,0.036293,2.63309,7480,23
74.9115,1.9073,1.2268,71.7484,0.029007,3.16311,7480,23
74.1527,1.4598,1.3535,71.3134,0.026001,2.8393,7372,23
72.9864,1.542,1.2628,70.1551,0.0264893,2.83129,7456,23
72.2227,1.4913,1.1645,69.5431,0.0237961,2.6796,7456,23
74.5075,1.422,2.1734,70.8845,0.0276108,3.62301,7468,23
73.8459,1.4404,1.1316,71.2472,0.0267029,2.5987,7468,23
73.0358,1.4483,1.1432,70.4201,0.0242004,2.6157,7456,23
73.2761,1.603,1.248,70.3993,0.025795,2.87679,7456,23
72.4815,1.4067,1.1163,69.9319,0.0265961,2.5496,7468,23
76.6332,1.4375,2.248,72.9192,0.0285034,3.714,7468,23
73.0022,1.6168,1.2087,70.15,0.0266953,2.8522,7456,23
74.5038,1.4462,2.1271,70.9027,0.0277939,3.6011,7456,23
72.7886,1.4478,1.1498,70.1674,0.0235977,2.6212,7372,23
73.3448,1.4569,1.1175,70.7461,0.0243073,2.59871,7468,23
72.5863,1.3962,1.0959,70.0676,0.0266037,2.51871,7468,23
72.6703,1.4212,1.102,70.1235,0.0235977,2.5468,7456,23
73.308,1.5131,1.0965,70.6732,0.0251923,2.6348,7456,23
73.3184,1.5153,1.1035,70.6745,0.0251007,2.6439,7468,23
71.8307,1.4639,1.1168,69.2259,0.0240936,2.6048,7468,23
74.7046,2.0073,1.5688,71.1023,0.0261917,3.60229,7456,23
72.4346,1.3986,1.0946,69.9163,0.0250931,2.5183,7456,23
74.8492,1.3907,1.0927,72.3364,0.0293961,2.51279,7468,23
73.855,1.5981,1.2046,71.0228,0.0295029,2.83221,7468,23
75.9232,1.4707,1.1907,73.2333,0.0285034,2.6899,7372,23
73.2059,1.6283,1.2018,70.3507,0.0251007,2.8552,7456,23
75.5164,1.4319,1.122,72.9337,0.0288086,2.58271,7456,23
74.4033,1.4979,1.3495,71.5295,0.0263977,2.87379,7468,23
72.0525,1.4532,1.1637,69.4103,0.0252991,2.6422,7468,23
74.0048,2.4156,1.4214,70.1414,0.0263977,3.8634,7456,23
72.7542,1.4542,1.1327,70.1406,0.0267029,2.6136,7456,23
73.4527,1.4868,1.1492,70.7894,0.0273056,2.66331,7468,23
73.1018,1.4489,1.4251,70.2013,0.0265045,2.90051,7468,23
72.644,1.447,1.1024,70.0701,0.024498,2.5739,7456,23
73.8348,1.4186,2.1606,70.2313,0.0243073,3.60351,7456,23
72.6124,1.402,1.0869,70.1002,0.0233002,2.5122,7360,23
71.6978,1.396,1.0975,69.1779,0.0263977,2.5199,7456,23
83.3771,2.4772,1.1995,79.6713,0.0291138,3.70581,7456,23
75.1119,2.99,2.1963,69.898,0.0275955,5.2139,7444,23
72.9015,1.5497,1.1778,70.1447,0.0292969,2.7568,7444,23
73.7729,1.483,2.1112,70.1518,0.0268936,3.62109,7456,23
72.8316,1.4304,1.1341,70.2439,0.0231934,2.58769,7456,23
71.8959,1.4181,1.1397,69.3119,0.0261993,2.584,7444,23
73.692,2.4359,1.2048,70.0266,0.0246964,3.6654,7444,23
72.3114,1.4084,1.1319,69.7451,0.026001,2.5663,7456,23
73.541,1.3809,1.4258,70.7077,0.0266037,2.83331,7456,23
74.2647,1.4295,1.2473,71.5627,0.0251923,2.702,7360,23
72.2187,1.4011,1.1013,69.6831,0.0331955,2.5356,7444,23
73.7398,2.5576,1.1453,70.0127,0.0241928,3.7271,7444,23
72.218,1.372,1.0826,69.7401,0.0233078,2.47791,7456,23
74.3713,1.4541,1.082,71.8086,0.0265961,2.5627,7456,23
76.18,1.4091,1.5362,73.2064,0.0283051,2.9736,7468,23
73.8617,1.4572,1.1715,71.2049,0.0280991,2.6568,7468,23
73.7104,1.4911,1.6409,70.5502,0.0281982,3.1602,7480,23
72.1526,1.576,1.1802,69.3701,0.0263062,2.78251,7480,23
74.1781,1.4949,2.2015,70.4566,0.0250931,3.7215,7468,23
72.8415,1.4555,1.0878,70.2461,0.0521164,2.59541,7468,23
73.8078,1.5029,1.1697,71.1101,0.0251007,2.6977,7384,23
72.7295,1.4174,1.2691,70.0174,0.0256042,2.7121,7480,23
71.8465,1.4347,1.0983,69.2889,0.0246048,2.5576,7480,23
73.1089,1.5273,1.0983,70.4587,0.0245895,2.65019,7468,23
73.3083,1.522,1.088,70.6726,0.0257034,2.6357,7468,23
72.6629,1.3912,1.1103,70.1382,0.0231934,2.5247,7480,23
73.9761,2.4127,1.3193,70.2193,0.0247955,3.7568,7480,23
73.3979,1.3829,1.086,70.9026,0.0263977,2.4953,7468,23
74.7251,1.4289,1.1286,72.1403,0.027298,2.5848,7468,23
73.4562,1.5307,1.1611,70.7392,0.0251999,2.717,7480,23
74.0147,1.4362,1.1236,71.4272,0.0277023,2.5875,7480,23
73.1432,1.48,1.3091,70.3298,0.0242996,2.8134,7468,23
72.5917,1.4461,1.2487,69.8702,0.0266953,2.7215,7468,23
73.8559,1.4366,2.1787,70.2143,0.0262985,3.6416,7468,23
72.2671,1.4495,1.1088,69.6841,0.024704,2.58301,7480,23
73.0641,1.4205,1.1253,70.4884,0.029892,2.57569,7480,23
73.229,1.8873,1.1095,70.2077,0.024498,3.0213,7468,23
72.3622,1.4158,1.0818,69.8387,0.0258942,2.52349,7468,23
73.1988,1.5026,1.1061,70.5648,0.0253067,2.634,7480,23
73.1767,1.4074,1.5424,70.202,0.0249023,2.9747,7480,23
72.7175,1.4153,1.0798,70.1976,0.0248032,2.51991,7468,23
75.7677,2.5031,1.2392,71.9976,0.0277939,3.7701,7468,23
73.5009,1.4487,1.1537,70.8717,0.0267944,2.6292,7500,23
73.8766,1.4612,2.2808,70.1092,0.0254059,3.7674,7500,23
73.3486,1.4256,1.3054,70.5894,0.0281982,2.7592,7500,23
73.3116,1.4629,1.1596,70.6657,0.023407,2.6459,7500,23
73.0195,1.4666,1.1394,70.3896,0.0238953,2.6299,7500,23
73.019,1.4284,1.2936,70.2713,0.0257034,2.7477,7648,23
73.7245,1.4554,2.3215,69.9209,0.0266953,3.8036,7648,23
73.0472,1.4466,1.1971,70.3786,0.0249023,2.6686,7796,23
73.1,1.605,1.17,70.297,0.0279999,2.803,7796,23
74.0543,1.8395,1.2069,70.9827,0.0251999,3.0716,7868,23
72.2692,1.4269,1.2035,69.6136,0.0251999,2.6556,7868,23
73.2589,1.3865,1.2108,70.6359,0.0256958,2.62299,7856,23
73.345,1.5137,1.1638,70.6411,0.0263977,2.7039,7856,23
74.9856,1.4356,1.1783,72.3443,0.0273972,2.6413,7856,23
73.4606,1.449,1.3451,70.6352,0.0313034,2.8254,7868,23
73.3004,1.4769,1.2268,70.5715,0.0251999,2.7289,7868,23
76.186,2.5148,1.2772,72.3662,0.0277939,3.81979,7904,23
72.7517,1.4848,1.2401,70.0005,0.0262985,2.7512,7904,23
73.9721,1.4726,2.2597,70.2138,0.026001,3.7583,7928,23
74.3315,1.4535,1.1882,71.6658,0.0240021,2.6657,7928,23
73.6642,1.4393,1.2055,70.9937,0.0257034,2.6705,8004,23
