total_ms,build_ms,submit_ms,present_ms,other_ms,work_ms,vertices,draw_cmds
61.9014,18.2194,8.6026,35.0556,0.0237999,26.8458,80752,24
62.3257,18.0245,9.087,35.1877,0.0265007,27.138,80752,24
64.3008,18.1274,10.8668,35.2797,0.0268936,29.0211,80752,24
63.6835,19.0956,9.2438,35.3184,0.0256958,28.3651,80752,24
66.179,17.9878,11.9867,36.1779,0.0266037,30.0011,80752,24
61.757,17.8363,8.5532,35.3433,0.0242004,26.4137,80752,24
65.585,17.9466,8.747,38.8662,0.0251999,26.7188,80752,24
61.7653,17.7939,8.6508,35.2953,0.0253029,26.47,80752,24
62.1845,18.0093,8.817,35.3311,0.0270996,26.8534,80752,24
62.1168,18.2617,8.5476,35.2825,0.0249977,26.8343,80752,24
61.6943,17.8138,8.5996,35.2558,0.0251045,26.4385,80752,24
63.5051,18.578,9.27,35.6309,0.0261993,27.8742,80752,24
62.2005,17.8859,9.0438,35.2462,0.0245972,26.9543,80752,24
61.9437,18.076,8.6081,35.2323,0.027298,26.7114,80752,24
61.6504,17.9084,8.7556,34.9592,0.0271988,26.6912,80752,24
73.7299,20.1474,15.4041,38.1515,0.0269012,35.5784,80752,24
63.8506,19.8402,8.8133,35.1645,0.0326004,28.6861,80752,24
62.0135,18.2906,8.7272,34.9696,0.0261002,27.0439,80752,24
64.0561,17.9358,9.3949,36.699,0.0263977,27.3571,80752,24
62.6323,18.3057,9.1097,35.1925,0.0243988,27.4398,80752,24
61.9515,17.8477,8.8293,35.25,0.024498,26.7015,80752,24
67.8581,17.9065,8.8379,41.0888,0.0248947,26.7693,80752,24
67.0401,22.8997,8.7848,35.3297,0.0259018,31.7104,80752,24
62.0685,18.1186,8.7058,35.2194,0.0247002,26.8491,80752,24
62.3232,17.9839,8.895,35.4186,0.0256996,26.9046,80752,24
62.3728,18.0034,8.9176,35.4254,0.0263977,26.9474,80752,24
62.1158,17.976,8.7453,35.3672,0.027298,26.7486,80752,24
61.5351,17.8506,8.5811,35.079,0.0244026,26.4561,80752,24
62.2756,17.9434,8.9457,35.3602,0.0263023,26.9154,80752,24
62.225,17.8982,8.7783,35.5238,0.0247002,26.7012,80752,24
68.5393,18.0346,8.6297,41.8506,0.0243988,26.6887,80752,24
61.8834,18.0534,8.6207,35.1843,0.0250015,26.6991,80752,24
62.2402,18.359,8.6717,35.1821,0.027401,27.0581,80752,24
63.0722,17.9699,9.1923,35.8849,0.0251007,27.1873,80752,24
63.0979,18.2106,9.1446,35.7174,0.0252991,27.3805,80752,24
61.9423,17.8707,8.6907,35.3558,0.0250969,26.5865,80752,24
63.7418,20.1925,8.5277,34.9977,0.0238991,28.7441,80752,24
61.7697,17.8289,8.702,35.2132,0.0256004,26.5565,80752,24
62.1958,18.088,8.9288,35.1526,0.0264015,27.0432,80752,24
61.9836,17.8164,8.9766,35.1645,0.0261002,26.8191,80752,24
61.6254,17.8597,8.5201,35.2215,0.0241013,26.4039,80752,24
62.3702,18.1531,8.8803,35.3104,0.0264053,27.0598,80752,24
63.0303,18.0524,9.1886,35.7634,0.025898,27.2669,80752,24
62.793,18.0903,8.6049,36.0615,0.0363007,26.7315,80752,24
64.1747,20.7257,8.4857,34.9391,0.0242004,29.2356,80752,24
61.944,18.2238,8.7517,34.9424,0.0260963,27.0016,80752,24
62.7544,18.3185,8.7925,35.6183,0.0250969,27.1361,80752,24
61.8767,18.1287,8.5183,35.2053,0.0244026,26.6714,80752,24
61.9099,18.3043,8.5103,35.0705,0.0247993,26.8394,80752,24
62.4715,18.5404,8.7805,35.1257,0.0248985,27.3458,80752,24
62.7101,18.0377,8.8276,35.8196,0.0251999,26.8905,80752,24
62.7722,18.2099,8.5097,36.0273,0.0252991,26.7449,80752,24
61.5603,18.0308,8.4914,35.0131,0.0249977,26.5472,80752,24
69.8108,18.1975,9.0631,42.5222,0.0279922,27.2886,80752,24
65.6324,21.9721,8.5946,35.0409,0.0247955,30.5915,80752,24
62.2463,18.3253,8.6618,35.2326,0.0265961,27.0137,80752,24
62.6516,18.1538,8.9096,35.562,0.0261993,27.0896,80752,24
61.8437,18.0726,8.5995,35.1454,0.0261993,26.6983,80752,24
62.0439,18.2371,8.5947,35.1876,0.024498,26.8563,80752,24
63.3022,18.1458,8.8381,36.2911,0.0271988,27.0111,80752,24
63.4679,18.297,9.0821,36.0628,0.0259972,27.4051,80752,24
64.2718,19.9167,9.0953,35.2346,0.0251999,29.0372,80752,24
61.3494,17.8964,8.5361,34.8935,0.0233955,26.4559,80752,24
62.3975,17.91,8.629,35.8329,0.0255966,26.5646,80752,24
62.4402,18.0604,9.0505,35.3036,0.0256996,27.1366,80752,24
61.6098,17.8462,8.6667,35.0638,0.0330963,26.546,80752,24
61.5486,17.9518,8.5708,35.0017,0.0242996,26.5469,80752,24
63.2652,18.0603,9.1122,36.0666,0.0261002,27.1986,80752,24
77.6339,29.0518,13.3206,35.235,0.0265045,42.3989,80752,24
62.6087,18.3019,8.6096,35.6714,0.0257988,26.9373,80752,24
61.7901,17.998,8.7332,35.034,0.0249023,26.7561,80752,24
62.8376,18.5347,8.9581,35.3183,0.0265007,27.5193,80752,24
63.8953,17.9324,10.5785,35.3589,0.0255051,28.5364,80752,24
61.797,17.8577,8.6389,35.275,0.0253983,26.522,80752,24
61.6914,17.7594,8.6123,35.2956,0.0240974,26.3958,80752,24
63.0646,18.2728,8.9169,35.8484,0.0265007,27.2162,80752,24
62.767,17.8954,9.4699,35.3759,0.0257988,27.3911,80752,24
61.925,17.9331,8.6373,35.3281,0.0265007,26.5969,80752,24
62.4846,18.0946,9.2193,35.1461,0.024601,27.3385,80752,24
62.2649,18.1114,8.9238,35.2034,0.0262985,27.0615,80752,24
62.317,18.029,9.0559,35.2046,0.0275002,27.1124,80752,24
62.1215,17.9622,9.0331,35.1001,0.0260963,27.0214,80752,24
63.0759,18.3456,8.9371,35.7695,0.0237007,27.3064,80752,24
62.2196,17.9685,8.9608,35.2636,0.0266991,26.956,80752,24
63.0266,17.8785,9.4481,35.6737,0.0263023,27.3529,80752,24
62.7973,18.1544,8.955,35.6619,0.0259972,27.1354,80752,24
61.5256,17.7791,8.6177,35.1048,0.0239983,26.4208,80752,24
62.7707,18.1457,9.2545,35.3436,0.0268974,27.4271,80752,24
62.5662,17.945,9.259,35.3353,0.0269012,27.2309,80752,24
61.7905,18.1342,8.5618,35.072,0.0225029,26.7185,80752,24
62.3368,18.0131,8.9629,35.3361,0.0246964,27.0007,80752,24
63.0763,18.1639,9.5951,35.2917,0.0256042,27.7846,80752,24
63.1073,17.962,9.848,35.2718,0.0254974,27.8355,80752,24
61.7246,18.0066,8.7318,34.9616,0.024601,26.763,80752,24
62.1202,18.0684,8.7308,35.296,0.0250015,26.8242,80752,24
62.4326,18.131,9.0326,35.2429,0.0260963,27.1897,80752,24
62.9539,17.9778,9.6191,35.3311,0.025898,27.6228,80752,24
62.1141,18.101,8.9383,35.0498,0.0250015,27.0643,80752,24
61.8263,18.0383,8.7178,35.0449,0.0253029,26.7814,80752,24
68.5847,24.7088,8.5635,35.2877,0.024704,33.297,80752,24
62.5325,18.1659,8.8824,35.4572,0.0270042,27.0753,80752,24
62.6912,18.3268,8.8131,35.5271,0.0242004,27.1641,80752,24
61.9589,18.0552,8.4961,35.3724,0.035202,26.5865,80752,24
61.895,18.2343,8.5344,35.1019,0.0244026,26.7931,80752,24
64.555,19.8002,9.4196,35.3091,0.0261002,29.2459,80752,24
77.2494,22.8866,12.7534,41.5803,0.0290985,35.6691,80752,24
61.8169,17.8063,8.4826,35.5038,0.0242004,26.3131,80752,24
61.8498,17.9457,8.6074,35.2715,0.0251999,26.5783,80752,24
62.3406,18.1421,8.8992,35.2737,0.0255966,27.0669,80752,24
61.9667,17.9556,8.7819,35.2035,0.0256996,26.7632,80752,24
61.8051,18.1456,8.5736,35.0622,0.0237007,26.7429,80752,24
62.9515,18.3631,9.2613,35.3008,0.0262985,27.6507,80752,24
62.6758,18.2382,8.9339,35.4781,0.0256004,27.1977,80752,24
61.9107,18.118,8.6116,35.1577,0.0234032,26.753,80752,24
62.9829,18.4427,8.615,35.9007,0.0245018,27.0822,80752,24
62.5598,18.1228,8.9325,35.4783,0.0261993,27.0815,80752,24
62.9442,18.3979,9.2005,35.3192,0.0265999,27.625,80752,24
61.972,18.0091,8.6419,35.2932,0.0277977,26.6788,80752,24
62.3552,18.1007,8.6903,35.5373,0.0269012,26.8179,80752,24
62.8143,18.7854,8.9077,35.0944,0.0268021,27.7199,80752,24
63.4246,19.1257,8.9849,35.2886,0.0253983,28.136,80752,24
61.7604,17.8697,8.6801,35.1854,0.0251999,26.575,80752,24
65.6419,17.7462,8.7204,39.1493,0.026001,26.4926,80752,24
63.8938,18.5242,8.8098,36.5305,0.0293007,27.3633,80752,24
62.2542,17.9312,8.6183,35.6749,0.0298004,26.5793,80752,24
62.9265,18.1609,9.3417,35.3991,0.0247955,27.5274,80752,24
61.8572,17.9959,8.607,35.2289,0.0253983,26.6283,80752,24
62.0069,18.2626,8.7463,34.9738,0.0242004,27.0331,80752,24
62.0136,18.0452,8.7737,35.1684,0.0262985,26.8452,80752,24
62.53,18.0508,8.9013,35.5524,0.0254974,26.9776,80752,24
61.8567,17.9975,8.4642,35.3664,0.0285988,26.4903,80752,24
61.5726,17.8856,8.6295,35.0317,0.0258026,26.5409,80752,24
63.3574,18.0467,10.152,35.1315,0.0271988,28.2259,80752,24
62.6869,18.3384,8.9835,35.3382,0.0268021,27.3487,80752,24
62.1674,17.9199,8.5912,35.6213,0.0349998,26.5461,80752,24
62.157,18.3629,8.5902,35.1803,0.0236015,26.9767,80752,24
63.1656,18.3635,9.1509,35.6249,0.0262985,27.5407,80752,24
62.6702,18.2047,8.8564,35.5838,0.0252991,27.0864,80752,24
62.3275,18.3514,8.5604,35.3659,0.0498009,26.9616,80752,24
62.5633,18.8529,8.5751,35.108,0.027298,27.4553,80752,24
62.802,18.4577,8.8597,35.4587,0.025898,27.3433,80752,24
62.5458,18.0912,9.0135,35.4153,0.0258026,27.1305,80752,24
61.7642,18.1035,8.5505,35.0817,0.0284996,26.6825,80752,24
61.9372,18.0469,8.5572,35.3088,0.0242996,26.6284,80752,24
62.9529,18.6862,8.8264,35.4144,0.0259018,27.5385,80752,24
63.8936,18.6363,9.507,35.723,0.0273018,28.1706,80752,24
62.9395,18.3708,8.6083,35.9368,0.0236015,27.0027,80752,24
61.8864,18.0062,8.757,35.0991,0.0241013,26.7873,80752,24
